AREA_SQMI,COUNTY,GEOM.coordinates,GEOM.type,ID_BLOCK,ID_BLOCK_CODE,ID_EBD_NAME,ID_NCBA_BLOCK,ID_OLD_ID,ID_S123_NOSPACES,ID_S123_NOSPACES_TEMP,ID_S123_SPACES,ID_S123_SPACES_TEMP,ID_WEB_BLOCKMAP,NW_X,NW_Y,POSITION,PRIORITY,QUADID,QUAD_BLOCK,QUAD_NAME,REGION,SE_X,SE_Y,SUBNAT2,TYPE,_id
10.12681571,LINCOLN,"[[[-81.43751029,35.45835428],[-81.43751029,35.41668736],[-81.37501016,35.41668736],[-81.37501016,35.45835428],[-81.43751029,35.45835428]]]",Polygon,CHERRYVILLE-CE,35081D4CE,Cherryville CE,CHERRYVILLE-CE,Cherryville-CE,Cherryville_CE,Cherryville_CE,Cherryville CE,Cherryville CE,Cherryville CE,-81.43751029,35.45835428,Inside,0,35081d4,CE,CHERRYVILLE,8,-81.37501016,35.41668736,US-NC-109,Non-priority,35081D4CE
10.12678973,CLEVELAND,"[[[-81.50001025,35.45835421],[-81.50001025,35.41668732],[-81.43751029,35.41668732],[-81.43751029,35.45835421],[-81.50001025,35.45835421]]]",Polygon,CHERRYVILLE-CW,35081D4CW,Cherryville CW,CHERRYVILLE-CW,Cherryville-CW,Cherryville_CW,Cherryville_CW,Cherryville CW,Cherryville CW,Cherryville CW,-81.50001025,35.45835421,Inside,0,35081d4,CW,CHERRYVILLE,8,-81.43751029,35.41668732,US-NC-045,Non-priority,35081D4CW
10.12137058,LINCOLN,"[[[-81.4375103,35.50002006],[-81.4375103,35.45835421],[-81.37501005,35.45835421],[-81.37501005,35.50002006],[-81.4375103,35.50002006]]]",Polygon,CHERRYVILLE-NE,35081D4NE,Cherryville NE,CHERRYVILLE-NE,Cherryville-NE,Cherryville_NE,Cherryville_NE,Cherryville NE,Cherryville NE,Cherryville NE,-81.4375103,35.50002006,Inside,0,35081d4,NE,CHERRYVILLE,8,-81.37501005,35.45835421,US-NC-109,Non-priority,35081D4NE
10.12122747,LINCOLN,"[[[-81.50001025,35.50001911],[-81.50001025,35.45835413],[-81.43751029,35.45835413],[-81.43751029,35.50001911],[-81.50001025,35.50001911]]]",Polygon,CHERRYVILLE-NW,35081D4NW,Cherryville NW,CHERRYVILLE-NW,Cherryville-NW,Cherryville_NW,Cherryville_NW,Cherryville NW,Cherryville NW,Cherryville NW,-81.50001025,35.50001911,Inside,0,35081d4,NW,CHERRYVILLE,8,-81.43751029,35.45835413,US-NC-109,Non-priority,35081D4NW
10.13186877,GASTON,"[[[-81.43751042,35.4166875],[-81.43751042,35.37502076],[-81.37501016,35.37502076],[-81.37501016,35.4166875],[-81.43751042,35.4166875]]]",Polygon,CHERRYVILLE-SE,35081D4SE,Cherryville SE,CHERRYVILLE-SE,Cherryville-SE,Cherryville_SE,Cherryville_SE,Cherryville SE,Cherryville SE,Cherryville SE,-81.43751042,35.4166875,Inside,1,35081d4,SE,CHERRYVILLE,8,-81.37501016,35.37502076,US-NC-071,Priority,35081D4SE
10.13181705,CLEVELAND,"[[[-81.50001024,35.41668736],[-81.50001024,35.37502076],[-81.43751029,35.37502076],[-81.43751029,35.41668736],[-81.50001024,35.41668736]]]",Polygon,CHERRYVILLE-SW,35081D4SW,Cherryville SW,CHERRYVILLE-SW,Cherryville-SW,Cherryville_SW,Cherryville_SW,Cherryville SW,Cherryville SW,Cherryville SW,-81.50001024,35.41668736,Inside,0,35081d4,SW,CHERRYVILLE,8,-81.43751029,35.37502076,US-NC-045,Non-priority,35081D4SW
10.15747874,RUTHERFORD,"[[[-81.81251026,35.20835404],[-81.81251026,35.1666872],[-81.75001035,35.1666872],[-81.75001035,35.20835404],[-81.81251026,35.20835404]]]",Polygon,CHESNEE-CE,35081B7CE,Chesnee CE,CHESNEE-CE,Chesnee-CE,Chesnee_CE,Chesnee_CE,Chesnee CE,Chesnee CE,Chesnee CE,-81.81251026,35.20835404,Border,0,35081b7,CE,CHESNEE,8,-81.75001035,35.1666872,US-NC-161,Non-priority,35081B7CE
10.15748911,RUTHERFORD,"[[[-81.8750103,35.20835403],[-81.8750103,35.1666872],[-81.81251026,35.1666872],[-81.81251026,35.20835403],[-81.8750103,35.20835403]]]",Polygon,CHESNEE-CW,35081B7CW,Chesnee CW,CHESNEE-CW,Chesnee-CW,Chesnee_CW,Chesnee_CW,Chesnee CW,Chesnee CW,Chesnee CW,-81.8750103,35.20835403,Border,0,35081b7,CW,CHESNEE,8,-81.81251026,35.1666872,US-NC-161,Non-priority,35081B7CW
10.15229135,RUTHERFORD,"[[[-81.81251037,35.25002066],[-81.81251037,35.20835403],[-81.75001035,35.20835403],[-81.75001035,35.25002066],[-81.81251037,35.25002066]]]",Polygon,CHESNEE-NE,35081B7NE,Chesnee NE,CHESNEE-NE,Chesnee-NE,Chesnee_NE,Chesnee_NE,Chesnee NE,Chesnee NE,Chesnee NE,-81.81251037,35.25002066,Inside,0,35081b7,NE,CHESNEE,8,-81.75001035,35.20835403,US-NC-161,Non-priority,35081B7NE
10.15229547,RUTHERFORD,"[[[-81.8750103,35.25002063],[-81.8750103,35.20835402],[-81.81251026,35.20835402],[-81.81251026,35.25002063],[-81.8750103,35.25002063]]]",Polygon,CHESNEE-NW,35081B7NW,Chesnee NW,CHESNEE-NW,Chesnee-NW,Chesnee_NW,Chesnee_NW,Chesnee NW,Chesnee NW,Chesnee NW,-81.8750103,35.25002063,Inside,1,35081b7,NW,CHESNEE,8,-81.81251026,35.20835402,US-NC-161,Priority,35081B7NW
10.06592026,BURKE,"[[[-81.81251056,35.95835438],[-81.81251056,35.91668759],[-81.75001075,35.91668759],[-81.75001075,35.95835438],[-81.81251056,35.95835438]]]",Polygon,CHESTNUT MOUNTAIN-CE,35081H7CE,Chestnut Mountain CE,CHESTNUT_MOUNTAIN-CE,Chestnut-Mountain-CE,Chestnut_Mountain_CE,Chestnut_Mountain_CE,Chestnut Mountain CE,Chestnut Mountain CE,Chestnut Mountain CE,-81.81251056,35.95835438,Inside,0,35081h7,CE,CHESTNUT MOUNTAIN,8,-81.75001075,35.91668759,US-NC-023,Non-priority,35081H7CE
10.06592942,BURKE,"[[[-81.87501047,35.95835435],[-81.87501047,35.91668759],[-81.81251055,35.91668759],[-81.81251055,35.95835435],[-81.87501047,35.95835435]]]",Polygon,CHESTNUT MOUNTAIN-CW,35081H7CW,Chestnut Mountain CW,CHESTNUT_MOUNTAIN-CW,Chestnut-Mountain-CW,Chestnut_Mountain_CW,Chestnut_Mountain_CW,Chestnut Mountain CW,Chestnut Mountain CW,Chestnut Mountain CW,-81.87501047,35.95835435,Inside,0,35081h7,CW,CHESTNUT MOUNTAIN,8,-81.81251055,35.91668759,US-NC-023,Non-priority,35081H7CW
10.06087715,CALDWELL,"[[[-81.81251056,36.00002109],[-81.81251056,35.95835432],[-81.75001075,35.95835432],[-81.75001075,36.00002109],[-81.81251056,36.00002109]]]",Polygon,CHESTNUT MOUNTAIN-NE,35081H7NE,Chestnut Mountain NE,CHESTNUT_MOUNTAIN-NE,Chestnut-Mountain-NE,Chestnut_Mountain_NE,Chestnut_Mountain_NE,Chestnut Mountain NE,Chestnut Mountain NE,Chestnut Mountain NE,-81.81251056,36.00002109,Inside,0,35081h7,NE,CHESTNUT MOUNTAIN,8,-81.75001075,35.95835432,US-NC-027,Non-priority,35081H7NE
10.0608832,AVERY,"[[[-81.87501047,36.00002104],[-81.87501047,35.95835432],[-81.81251054,35.95835432],[-81.81251054,36.00002104],[-81.87501047,36.00002104]]]",Polygon,CHESTNUT MOUNTAIN-NW,35081H7NW,Chestnut Mountain NW,CHESTNUT_MOUNTAIN-NW,Chestnut-Mountain-NW,Chestnut_Mountain_NW,Chestnut_Mountain_NW,Chestnut Mountain NW,Chestnut Mountain NW,Chestnut Mountain NW,-81.87501047,36.00002104,Inside,0,35081h7,NW,CHESTNUT MOUNTAIN,8,-81.81251054,35.95835432,US-NC-011,Non-priority,35081H7NW
10.07093468,BURKE,"[[[-81.81251055,35.91668762],[-81.81251055,35.87502093],[-81.75001075,35.87502093],[-81.75001075,35.91668762],[-81.81251055,35.91668762]]]",Polygon,CHESTNUT MOUNTAIN-SE,35081H7SE,Chestnut Mountain SE,CHESTNUT_MOUNTAIN-SE,Chestnut-Mountain-SE,Chestnut_Mountain_SE,Chestnut_Mountain_SE,Chestnut Mountain SE,Chestnut Mountain SE,Chestnut Mountain SE,-81.81251055,35.91668762,Inside,1,35081h7,SE,CHESTNUT MOUNTAIN,8,-81.75001075,35.87502093,US-NC-023,Priority,35081H7SE
10.07094316,BURKE,"[[[-81.87501047,35.91668767],[-81.87501047,35.875021],[-81.81251055,35.875021],[-81.81251055,35.91668767],[-81.87501047,35.91668767]]]",Polygon,CHESTNUT MOUNTAIN-SW,35081H7SW,Chestnut Mountain SW,CHESTNUT_MOUNTAIN-SW,Chestnut-Mountain-SW,Chestnut_Mountain_SW,Chestnut_Mountain_SW,Chestnut Mountain SW,Chestnut Mountain SW,Chestnut Mountain SW,-81.87501047,35.91668767,Inside,0,35081h7,SW,CHESTNUT MOUNTAIN,8,-81.81251055,35.875021,US-NC-023,Non-priority,35081H7SW
10.05087107,YANCEY,"[[[-82.43751179,36.08335462],[-82.43751179,36.04168785],[-82.37501175,36.04168785],[-82.37501175,36.08335462],[-82.43751179,36.08335462]]]",Polygon,CHESTOA-CE,36082A4CE,Chestoa CE,CHESTOA-CE,Chestoa-CE,Chestoa_CE,Chestoa_CE,Chestoa CE,Chestoa CE,Chestoa CE,-82.43751179,36.08335462,Border,0,36082a4,CE,CHESTOA,8,-82.37501175,36.04168785,US-NC-199,Non-priority,36082A4CE
10.04583756,,"[[[-82.43751179,36.12502138],[-82.43751179,36.0833546],[-82.37501175,36.0833546],[-82.37501175,36.12502138],[-82.43751179,36.12502138]]]",Polygon,CHESTOA-NE,36082A4NE,Chestoa NE,CHESTOA-NE,Chestoa-NE,Chestoa_NE,Chestoa_NE,Chestoa NE,Chestoa NE,Chestoa NE,-82.43751179,36.12502138,Border,0,36082a4,NE,CHESTOA,,-82.37501175,36.0833546,US-NC-121,Non-priority,36082A4NE
10.05588436,YANCEY,"[[[-82.43751178,36.04168786],[-82.43751178,36.00002114],[-82.37501175,36.00002114],[-82.37501175,36.04168786],[-82.43751178,36.04168786]]]",Polygon,CHESTOA-SE,36082A4SE,Chestoa SE,CHESTOA-SE,Chestoa-SE,Chestoa_SE,Chestoa_SE,Chestoa SE,Chestoa SE,Chestoa SE,-82.43751178,36.04168786,Border,1,36082a4,SE,CHESTOA,8,-82.37501175,36.00002114,US-NC-199,Priority,36082A4SE
10.05586423,MADISON,"[[[-82.50001183,36.04168786],[-82.50001183,36.0000211],[-82.43751178,36.0000211],[-82.43751178,36.04168786],[-82.50001183,36.04168786]]]",Polygon,CHESTOA-SW,36082A4SW,Chestoa SW,CHESTOA-SW,Chestoa-SW,Chestoa_SW,Chestoa_SW,Chestoa SW,Chestoa SW,Chestoa SW,-82.50001183,36.04168786,Border,0,36082a4,SW,CHESTOA,9,-82.43751178,36.0000211,US-NC-199,Non-priority,36082A4SW
10.1115015,ROWAN,"[[[-80.5625091,35.58335443],[-80.5625091,35.5416875],[-80.50000926,35.5416875],[-80.50000926,35.58335443],[-80.5625091,35.58335443]]]",Polygon,CHINA GROVE-CE,35080E5CE,China Grove CE,CHINA_GROVE-CE,China-Grove-CE,China_Grove_CE,China_Grove_CE,China Grove CE,China Grove CE,China Grove CE,-80.5625091,35.58335443,Inside,0,3508000000,CE,CHINA GROVE,6,-80.50000926,35.5416875,US-NC-159,Non-priority,35080E5CE
10.11153639,ROWAN,"[[[-80.62500911,35.58335441],[-80.62500911,35.5416875],[-80.5625091,35.5416875],[-80.5625091,35.58335441],[-80.62500911,35.58335441]]]",Polygon,CHINA GROVE-CW,35080E5CW,China Grove CW,CHINA_GROVE-CW,China-Grove-CW,China_Grove_CW,China_Grove_CW,China Grove CW,China Grove CW,China Grove CW,-80.62500911,35.58335441,Inside,0,3508000000,CW,CHINA GROVE,6,-80.5625091,35.5416875,US-NC-159,Non-priority,35080E5CW
10.10637868,ROWAN,"[[[-80.56250931,35.62502111],[-80.56250931,35.58335438],[-80.50000926,35.58335438],[-80.50000926,35.62502111],[-80.56250931,35.62502111]]]",Polygon,CHINA GROVE-NE,35080E5NE,China Grove NE,CHINA_GROVE-NE,China-Grove-NE,China_Grove_NE,China_Grove_NE,China Grove NE,China Grove NE,China Grove NE,-80.56250931,35.62502111,Inside,0,3508000000,NE,CHINA GROVE,6,-80.50000926,35.58335438,US-NC-159,Non-priority,35080E5NE
10.10640238,ROWAN,"[[[-80.62500923,35.6250211],[-80.62500923,35.58335438],[-80.5625091,35.58335438],[-80.5625091,35.6250211],[-80.62500923,35.6250211]]]",Polygon,CHINA GROVE-NW,35080E5NW,China Grove NW,CHINA_GROVE-NW,China-Grove-NW,China_Grove_NW,China_Grove_NW,China Grove NW,China Grove NW,China Grove NW,-80.62500923,35.6250211,Inside,0,3508000000,NW,CHINA GROVE,6,-80.5625091,35.58335438,US-NC-159,Non-priority,35080E5NW
10.11656851,ROWAN,"[[[-80.56250922,35.54168759],[-80.56250922,35.50002082],[-80.50000915,35.50002082],[-80.50000915,35.54168759],[-80.56250922,35.54168759]]]",Polygon,CHINA GROVE-SE,35080E5SE,China Grove SE,CHINA_GROVE-SE,China-Grove-SE,China_Grove_SE,China_Grove_SE,China Grove SE,China Grove SE,China Grove SE,-80.56250922,35.54168759,Inside,1,3508000000,SE,CHINA GROVE,6,-80.50000915,35.50002082,US-NC-159,Priority,35080E5SE
10.11658083,ROWAN,"[[[-80.62500923,35.54168751],[-80.62500923,35.50002078],[-80.5625091,35.50002078],[-80.5625091,35.54168751],[-80.62500923,35.54168751]]]",Polygon,CHINA GROVE-SW,35080E5SW,China Grove SW,CHINA_GROVE-SW,China-Grove-SW,China_Grove_SW,China_Grove_SW,China Grove SW,China Grove SW,China Grove SW,-80.62500923,35.54168751,Inside,0,3508000000,SW,CHINA GROVE,6,-80.5625091,35.50002078,US-NC-159,Non-priority,35080E5SW
10.20386161,DUPLIN,"[[[-77.81250722,34.83335442],[-77.81250722,34.79168764],[-77.75000724,34.79168764],[-77.75000724,34.83335442],[-77.81250722,34.83335442]]]",Polygon,CHINQUAPIN-CE,34077G7CE,Chinquapin CE,CHINQUAPIN-CE,Chinquapin-CE,Chinquapin_CE,Chinquapin_CE,Chinquapin CE,Chinquapin CE,Chinquapin CE,-77.81250722,34.83335442,Inside,0,34077g7,CE,CHINQUAPIN,2,-77.75000724,34.79168764,US-NC-061,Non-priority,34077G7CE
10.20390632,DUPLIN,"[[[-77.8750074,34.83335442],[-77.8750074,34.79168752],[-77.81250722,34.79168752],[-77.81250722,34.83335442],[-77.8750074,34.83335442]]]",Polygon,CHINQUAPIN-CW,34077G7CW,Chinquapin CW,CHINQUAPIN-CW,Chinquapin-CW,Chinquapin_CW,Chinquapin_CW,Chinquapin CW,Chinquapin CW,Chinquapin CW,-77.8750074,34.83335442,Inside,0,34077g7,CW,CHINQUAPIN,2,-77.81250722,34.79168752,US-NC-061,Non-priority,34077G7CW
10.19864601,DUPLIN,"[[[-77.81250723,34.87502098],[-77.81250723,34.83335435],[-77.75000724,34.83335435],[-77.75000724,34.87502098],[-77.81250723,34.87502098]]]",Polygon,CHINQUAPIN-NE,34077G7NE,Chinquapin NE,CHINQUAPIN-NE,Chinquapin-NE,Chinquapin_NE,Chinquapin_NE,Chinquapin NE,Chinquapin NE,Chinquapin NE,-77.81250723,34.87502098,Inside,0,34077g7,NE,CHINQUAPIN,2,-77.75000724,34.83335435,US-NC-061,Non-priority,34077G7NE
10.19856279,DUPLIN,"[[[-77.8750074,34.87502098],[-77.8750074,34.83335434],[-77.81250722,34.83335434],[-77.81250722,34.87502098],[-77.8750074,34.87502098]]]",Polygon,CHINQUAPIN-NW,34077G7NW,Chinquapin NW,CHINQUAPIN-NW,Chinquapin-NW,Chinquapin_NW,Chinquapin_NW,Chinquapin NW,Chinquapin NW,Chinquapin NW,-77.8750074,34.87502098,Inside,0,34077g7,NW,CHINQUAPIN,2,-77.81250722,34.83335434,US-NC-061,Non-priority,34077G7NW
10.20904015,DUPLIN,"[[[-77.81250722,34.79168769],[-77.81250722,34.75002097],[-77.75000714,34.75002097],[-77.75000714,34.79168769],[-77.81250722,34.79168769]]]",Polygon,CHINQUAPIN-SE,34077G7SE,Chinquapin SE,CHINQUAPIN-SE,Chinquapin-SE,Chinquapin_SE,Chinquapin_SE,Chinquapin SE,Chinquapin SE,Chinquapin SE,-77.81250722,34.79168769,Inside,1,34077g7,SE,CHINQUAPIN,2,-77.75000714,34.75002097,US-NC-061,Priority,34077G7SE
10.20905304,DUPLIN,"[[[-77.8750074,34.79168769],[-77.8750074,34.75002084],[-77.81250719,34.75002084],[-77.81250719,34.79168769],[-77.8750074,34.79168769]]]",Polygon,CHINQUAPIN-SW,34077G7SW,Chinquapin SW,CHINQUAPIN-SW,Chinquapin-SW,Chinquapin_SW,Chinquapin_SW,Chinquapin SW,Chinquapin SW,Chinquapin SW,-77.8750074,34.79168769,Inside,0,34077g7,SW,CHINQUAPIN,2,-77.81250719,34.75002084,US-NC-061,Non-priority,34077G7SW
10.0811121,DAVIDSON,"[[[-80.43750941,35.83335455],[-80.43750941,35.79168775],[-80.37500931,35.79168775],[-80.37500931,35.83335455],[-80.43750941,35.83335455]]]",Polygon,CHURCHLAND-CE,35080G4CE,Churchland CE,CHURCHLAND-CE,Churchland-CE,Churchland_CE,Churchland_CE,Churchland CE,Churchland CE,Churchland CE,-80.43750941,35.83335455,Inside,0,35080g4,CE,CHURCHLAND,6,-80.37500931,35.79168775,US-NC-057,Non-priority,35080G4CE
10.08110986,DAVIE,"[[[-80.50000952,35.83335452],[-80.50000952,35.79168775],[-80.43750941,35.79168775],[-80.43750941,35.83335452],[-80.50000952,35.83335452]]]",Polygon,CHURCHLAND-CW,35080G4CW,Churchland CW,CHURCHLAND-CW,Churchland-CW,Churchland_CW,Churchland_CW,Churchland CW,Churchland CW,Churchland CW,-80.50000952,35.83335452,Inside,0,35080g4,CW,CHURCHLAND,7,-80.43750941,35.79168775,US-NC-059,Non-priority,35080G4CW
10.07572401,DAVIE,"[[[-80.43750941,35.87502039],[-80.43750941,35.83335451],[-80.37500915,35.83335451],[-80.37500915,35.87502039],[-80.43750941,35.87502039]]]",Polygon,CHURCHLAND-NE,35080G4NE,Churchland NE,CHURCHLAND-NE,Churchland-NE,Churchland_NE,Churchland_NE,Churchland NE,Churchland NE,Churchland NE,-80.43750941,35.87502039,Inside,0,35080g4,NE,CHURCHLAND,7,-80.37500915,35.83335451,US-NC-059,Non-priority,35080G4NE
10.07561356,DAVIE,"[[[-80.50000952,35.87501944],[-80.50000952,35.83335451],[-80.43750924,35.83335451],[-80.43750924,35.87501944],[-80.50000952,35.87501944]]]",Polygon,CHURCHLAND-NW,35080G4NW,Churchland NW,CHURCHLAND-NW,Churchland-NW,Churchland_NW,Churchland_NW,Churchland NW,Churchland NW,Churchland NW,-80.50000952,35.87501944,Inside,0,35080g4,NW,CHURCHLAND,7,-80.43750924,35.83335451,US-NC-059,Non-priority,35080G4NW
10.08615337,DAVIDSON,"[[[-80.43750954,35.79168777],[-80.43750954,35.75002103],[-80.37500931,35.75002103],[-80.37500931,35.79168777],[-80.43750954,35.79168777]]]",Polygon,CHURCHLAND-SE,35080G4SE,Churchland SE,CHURCHLAND-SE,Churchland-SE,Churchland_SE,Churchland_SE,Churchland SE,Churchland SE,Churchland SE,-80.43750954,35.79168777,Inside,1,35080g4,SE,CHURCHLAND,6,-80.37500931,35.75002103,US-NC-057,Priority,35080G4SE
10.08615043,DAVIE,"[[[-80.50000962,35.79168777],[-80.50000962,35.75002103],[-80.43750941,35.75002103],[-80.43750941,35.79168777],[-80.50000962,35.79168777]]]",Polygon,CHURCHLAND-SW,35080G4SW,Churchland SW,CHURCHLAND-SW,Churchland-SW,Churchland_SW,Churchland_SW,Churchland SW,Churchland SW,Churchland SW,-80.50000962,35.79168777,Inside,0,35080g4,SW,CHURCHLAND,7,-80.43750941,35.75002103,US-NC-059,Non-priority,35080G4SW
9.991167135,NORTHAMPTON,"[[[-77.43750661,36.58335468],[-77.43750661,36.54168598],[-77.37500678,36.54168598],[-77.37500678,36.58335468],[-77.43750661,36.58335468]]]",Polygon,CLARESVILLE-CE,o36077E4CE,Claresville CE,CLARESVILLE-CE,Claresville-CE,Claresville_CE,Claresville_CE,Claresville CE,Claresville CE,Claresville CE,-77.43750661,36.58335468,Border,0,o36077e4,CE,CLARESVILLE,3,-77.37500678,36.54168598,US-NC-131,Non-priority,o36077E4CE
9.991283333,NORTHAMPTON,"[[[-77.50000667,36.58335403],[-77.50000667,36.54168598],[-77.4375066,36.54168598],[-77.4375066,36.58335403],[-77.50000667,36.58335403]]]",Polygon,CLARESVILLE-CW,o36077E4CW,Claresville CW,CLARESVILLE-CW,Claresville-CW,Claresville_CW,Claresville_CW,Claresville CW,Claresville CW,Claresville CW,-77.50000667,36.58335403,Border,0,o36077e4,CW,CLARESVILLE,3,-77.4375066,36.54168598,US-NC-131,Non-priority,o36077E4CW
9.995772783,NORTHAMPTON,"[[[-77.43750675,36.54168728],[-77.43750675,36.50001995],[-77.37500678,36.50001995],[-77.37500678,36.54168728],[-77.43750675,36.54168728]]]",Polygon,CLARESVILLE-SE,36077E4SE,Claresville SE,CLARESVILLE-SE,Claresville-SE,Claresville_SE,Claresville_SE,Claresville SE,Claresville SE,Claresville SE,-77.43750675,36.54168728,Inside,1,360770000,SE,CLARESVILLE,3,-77.37500678,36.50001995,US-NC-131,Priority,36077E4SE
9.995764353,NORTHAMPTON,"[[[-77.50000674,36.54168598],[-77.50000674,36.50001991],[-77.4375066,36.50001991],[-77.4375066,36.54168598],[-77.50000674,36.54168598]]]",Polygon,CLARESVILLE-SW,36077E4SW,Claresville SW,CLARESVILLE-SW,Claresville-SW,Claresville_SW,Claresville_SW,Claresville SW,Claresville SW,Claresville SW,-77.50000674,36.54168598,Inside,0,360770000,SW,CLARESVILLE,3,-77.4375066,36.50001991,US-NC-131,Non-priority,36077E4SW
9.99588979,GRANVILLE,"[[[-78.56250769,36.54168852],[-78.56250769,36.5000218],[-78.5000078,36.5000218],[-78.5000078,36.54168852],[-78.56250769,36.54168852]]]",Polygon,CLARKSVILLE SOUTH-SE,o36078E5SE,Clarksville South SE,CLARKSVILLE_SOUTH-SE,Clarksville-South-SE,Clarksville_South_SE,Clarksville_South_SE,Clarksville South SE,Clarksville South SE,Clarksville South SE,-78.56250769,36.54168852,Border,1,o36078e5,SE,CLARKSVILLE SOUTH,5,-78.5000078,36.5000218,US-NC-077,Priority,o36078E5SE
9.99597159,GRANVILLE,"[[[-78.62500804,36.54168852],[-78.62500804,36.50002179],[-78.56250768,36.50002179],[-78.56250768,36.54168852],[-78.62500804,36.54168852]]]",Polygon,CLARKSVILLE SOUTH-SW,o36078E5SW,Clarksville South SW,CLARKSVILLE_SOUTH-SW,Clarksville-South-SW,Clarksville_South_SW,Clarksville_South_SW,Clarksville South SW,Clarksville South SW,Clarksville South SW,-78.62500804,36.54168852,Border,0,o36078e5,SW,CLARKSVILLE SOUTH,5,-78.56250768,36.50002179,US-NC-077,Non-priority,o36078E5SW
10.25075467,COLUMBUS,"[[[-78.68750741,34.4583535],[-78.68750741,34.41668554],[-78.62500744,34.41668554],[-78.62500744,34.4583535],[-78.68750741,34.4583535]]]",Polygon,CLARKTON-CE,34078D6CE,Clarkton CE,CLARKTON-CE,Clarkton-CE,Clarkton_CE,Clarkton_CE,Clarkton CE,Clarkton CE,Clarkton CE,-78.68750741,34.4583535,Inside,0,34078d6,CE,CLARKTON,4,-78.62500744,34.41668554,US-NC-047,Non-priority,34078D6CE
10.25069462,COLUMBUS,"[[[-78.75000745,34.45835363],[-78.75000745,34.41668686],[-78.68750741,34.41668686],[-78.68750741,34.45835363],[-78.75000745,34.45835363]]]",Polygon,CLARKTON-CW,34078D6CW,Clarkton CW,CLARKTON-CW,Clarkton-CW,Clarkton_CW,Clarkton_CW,Clarkton CW,Clarkton CW,Clarkton CW,-78.75000745,34.45835363,Inside,0,34078d6,CW,CLARKTON,4,-78.68750741,34.41668686,US-NC-047,Non-priority,34078D6CW
10.24543034,BLADEN,"[[[-78.68750741,34.50002015],[-78.68750741,34.45835285],[-78.6250073,34.45835285],[-78.6250073,34.50002015],[-78.68750741,34.50002015]]]",Polygon,CLARKTON-NE,34078D6NE,Clarkton NE,CLARKTON-NE,Clarkton-NE,Clarkton_NE,Clarkton_NE,Clarkton NE,Clarkton NE,Clarkton NE,-78.68750741,34.50002015,Inside,0,34078d6,NE,CLARKTON,4,-78.6250073,34.45835285,US-NC-017,Non-priority,34078D6NE
10.24546003,BLADEN,"[[[-78.75000745,34.50002024],[-78.75000745,34.4583535],[-78.68750735,34.4583535],[-78.68750735,34.50002024],[-78.75000745,34.50002024]]]",Polygon,CLARKTON-NW,34078D6NW,Clarkton NW,CLARKTON-NW,Clarkton-NW,Clarkton_NW,Clarkton_NW,Clarkton NW,Clarkton NW,Clarkton NW,-78.75000745,34.50002024,Inside,0,34078d6,NW,CLARKTON,4,-78.68750735,34.4583535,US-NC-017,Non-priority,34078D6NW
10.25585277,COLUMBUS,"[[[-78.6875076,34.41668686],[-78.6875076,34.37501925],[-78.62500744,34.37501925],[-78.62500744,34.41668686],[-78.6875076,34.41668686]]]",Polygon,CLARKTON-SE,34078D6SE,Clarkton SE,CLARKTON-SE,Clarkton-SE,Clarkton_SE,Clarkton_SE,Clarkton SE,Clarkton SE,Clarkton SE,-78.6875076,34.41668686,Inside,1,34078d6,SE,CLARKTON,4,-78.62500744,34.37501925,US-NC-047,Priority,34078D6SE
10.25590724,COLUMBUS,"[[[-78.75000761,34.4166869],[-78.75000761,34.37502025],[-78.68750741,34.37502025],[-78.68750741,34.4166869],[-78.75000761,34.4166869]]]",Polygon,CLARKTON-SW,34078D6SW,Clarkton SW,CLARKTON-SW,Clarkton-SW,Clarkton_SW,Clarkton_SW,Clarkton SW,Clarkton SW,Clarkton SW,-78.75000761,34.4166869,Inside,0,34078d6,SW,CLARKTON,4,-78.68750741,34.37502025,US-NC-047,Non-priority,34078D6SW
9.990981156,STOKES,"[[[-80.43750977,36.58335502],[-80.43750977,36.54168825],[-80.3750096,36.54168825],[-80.3750096,36.58335502],[-80.43750977,36.58335502]]]",Polygon,CLAUDVILLE-CE,o36080E4CE,Claudville CE,CLAUDVILLE-CE,Claudville-CE,Claudville_CE,Claudville_CE,Claudville CE,Claudville CE,Claudville CE,-80.43750977,36.58335502,Border,0,o36080e4,CE,CLAUDVILLE,7,-80.3750096,36.54168825,US-NC-169,Non-priority,o36080E4CE
9.990972721,SURRY,"[[[-80.50000983,36.583355],[-80.50000983,36.54168825],[-80.43750977,36.54168825],[-80.43750977,36.583355],[-80.50000983,36.583355]]]",Polygon,CLAUDVILLE-CW,o36080E4CW,Claudville CW,CLAUDVILLE-CW,Claudville-CW,Claudville_CW,Claudville_CW,Claudville CW,Claudville CW,Claudville CW,-80.50000983,36.583355,Border,0,o36080e4,CW,CLAUDVILLE,7,-80.43750977,36.54168825,US-NC-171,Non-priority,o36080E4CW
9.995918208,STOKES,"[[[-80.43750977,36.54168834],[-80.43750977,36.50002166],[-80.37500955,36.50002166],[-80.37500955,36.54168834],[-80.43750977,36.54168834]]]",Polygon,CLAUDVILLE-SE,36080E4SE,Claudville SE,CLAUDVILLE-SE,Claudville-SE,Claudville_SE,Claudville_SE,Claudville SE,Claudville SE,Claudville SE,-80.43750977,36.54168834,Inside,1,360800000,SE,CLAUDVILLE,7,-80.37500955,36.50002166,US-NC-169,Priority,36080E4SE
